Flight_Number,Departure_Airport,Arrival_Airport,Flight_Date,Flight_Time,Booking_Date,Booking_Channel,Passenger_ID,Age,Travel_Class,Ticket_Price,Fare_Class,Payment_Method,Flight_Month,Date,GDP_Growth_Rate,Inflation_Rate,Unemployment_Rate,Month,Holiday_Name,Holiday_Date,Holiday_Type,Holiday_Indicator,Weather_Condition,Temperature,Wind_Speed,Precipitation,Departure_Delay,Cancellation,Competitor_Price,Booking_Lead_Time,Airline,Flight_Date_Numeric,Booking_Date_Numeric,Flight_Time_Minutes,Holiday_Date_Numeric
CA303,DEN,SEA,2023-01-15,12:52:00,2022-11-07,Travel Agency,7,35,Business,1054.59,Regular,Miles,2023-01,2023-01-01,2.87,4.53,2.9,2023-01,No Holiday,2023-01-15,Non-Holiday,0,Fog,0.02,17.87,23.96,141,0,424.22,69,Air Canada,14,41,772,14
AA100,LAX,LAS,2023-08-12,12:32:00,2023-08-04,Travel Agency,3664,25,Economy,575.63,Premium,Debit Card,2023-08,2023-08-01,4.68,0.36,8.92,2023-08,No Holiday,2023-08-12,Non-Holiday,0,Fog,20.88,16.5,38.24,161,0,1135.03,8,American Airlines,223,311,752,223
AA100,JFK,SEA,2023-10-12,20:49:00,2023-07-17,Online,1081,34,Economy,1373.2,Regular,Miles,2023-10,2023-10-01,0.89,0.31,3.26,2023-10,No Holiday,2023-10-12,Non-Holiday,0,Clear,-0.21,15.72,41.31,80,0,342.5,87,American Airlines,284,293,1249,284
DA404,JFK,SEA,2023-08-04,06:26:00,2023-05-28,Phone,3674,61,First Class,1153.7,Premium,Miles,2023-08,2023-08-01,4.68,0.36,8.92,2023-08,No Holiday,2023-08-04,Non-Holiday,0,Snow,27.67,17.37,45.93,153,0,84.08,68,Delta Airlines,215,243,386,215
AA100,LAX,ATL,2023-08-04,11:10:00,2023-05-31,Travel Agency,1330,56,First Class,277.84,Regular,Miles,2023-08,2023-08-01,4.68,0.36,8.92,2023-08,No Holiday,2023-08-04,Non-Holiday,0,Snow,7.69,10.43,16.1,84,0,376.39,65,American Airlines,215,246,670,215
AA100,DFW,MIA,2023-05-21,00:26:00,2023-04-22,Phone,790,38,Business,1270.44,Premium,Credit Card,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-21,Non-Holiday,0,Rain,22.41,16.49,3.09,27,0,312.43,29,American Airlines,140,207,26,140
CA303,DEN,ATL,2023-01-10,08:44:00,2022-10-26,Travel Agency,4702,37,First Class,880.12,Premium,Miles,2023-01,2023-01-01,2.87,4.53,2.9,2023-01,No Holiday,2023-01-10,Non-Holiday,0,Snow,6.21,6.88,4.04,34,1,277.33,76,Air Canada,9,29,524,9
DA404,JFK,LAS,2023-08-31,11:32:00,2023-06-20,Online,2110,61,Business,1119.07,Regular,Miles,2023-08,2023-08-01,4.68,0.36,8.92,2023-08,No Holiday,2023-08-31,Non-Holiday,0,Rain,22.21,13.03,31.98,55,1,538.73,72,Delta Airlines,242,266,692,242
AA100,LAX,SEA,2023-07-30,14:50:00,2023-07-29,Travel Agency,897,33,Business,460.06,Premium,Debit Card,2023-07,2023-07-01,4.06,4.61,6.33,2023-07,No Holiday,2023-07-30,Non-Holiday,0,Rain,11.06,19.51,17.98,67,0,760.58,1,American Airlines,210,305,890,210
BA202,JFK,LAS,2023-10-31,10:52:00,2023-09-16,Phone,2381,28,Economy,1034.81,Regular,Credit Card,2023-10,2023-10-01,0.89,0.31,3.26,2023-10,No Holiday,2023-10-31,Non-Holiday,0,Storm,-6.75,2.15,15.76,31,0,335.6,45,British Airways,303,354,652,303
DA404,DEN,LAS,2023-08-20,15:26:00,2023-06-11,Phone,1501,63,First Class,157.88,Regular,Miles,2023-08,2023-08-01,4.68,0.36,8.92,2023-08,No Holiday,2023-08-20,Non-Holiday,0,Snow,1.58,12.62,34.0,127,0,403.27,70,Delta Airlines,231,257,926,231
EA505,DEN,ATL,2023-05-24,06:36:00,2023-03-02,Travel Agency,2281,33,First Class,1489.42,Regular,Debit Card,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-24,Non-Holiday,0,Clear,16.64,12.36,21.39,48,0,162.19,83,Emirates,143,156,396,143
CA303,DFW,SFO,2023-10-29,07:55:00,2023-10-24,Travel Agency,451,32,Economy,1467.21,Premium,Miles,2023-10,2023-10-01,0.89,0.31,3.26,2023-10,No Holiday,2023-10-29,Non-Holiday,0,Fog,3.29,4.06,35.49,34,0,124.5,5,Air Canada,301,392,475,301
BA202,LAX,LAS,2023-01-21,22:01:00,2022-10-29,Online,1244,36,Business,901.45,Discount,Miles,2023-01,2023-01-01,2.87,4.53,2.9,2023-01,No Holiday,2023-01-21,Non-Holiday,0,Clear,13.46,15.61,22.25,54,0,1041.6,84,British Airways,20,32,1321,20
CA303,LAX,LAS,2023-08-20,22:25:00,2023-07-26,Phone,3518,62,First Class,1418.83,Premium,Credit Card,2023-08,2023-08-01,4.68,0.36,8.92,2023-08,No Holiday,2023-08-20,Non-Holiday,0,Storm,34.17,15.34,27.11,87,0,336.85,25,Air Canada,231,302,1345,231
DA404,JFK,MIA,2023-02-20,18:04:00,2022-12-30,Travel Agency,564,32,First Class,706.2,Regular,Debit Card,2023-02,2023-02-01,-0.8,3.75,6.88,2023-02,No Holiday,2023-02-20,Non-Holiday,0,Rain,32.9,9.19,16.95,229,0,1074.41,52,Delta Airlines,50,94,1084,50
BA202,ORD,MIA,2023-08-07,19:29:00,2023-06-01,Online,765,25,First Class,487.77,Discount,Credit Card,2023-08,2023-08-01,4.68,0.36,8.92,2023-08,No Holiday,2023-08-07,Non-Holiday,0,Snow,13.49,6.84,44.84,160,0,1308.99,67,British Airways,218,247,1169,218
BA202,LAX,MIA,2023-04-22,14:40:00,2023-01-21,Online,1893,47,Economy,132.26,Regular,Miles,2023-04,2023-04-01,3.01,4.91,7.04,2023-04,No Holiday,2023-04-22,Non-Holiday,0,Clear,4.18,9.07,26.01,107,0,1306.65,91,British Airways,111,116,880,111
DA404,DFW,MIA,2023-03-18,21:49:00,2023-02-11,Travel Agency,3645,63,First Class,723.14,Premium,Debit Card,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-18,Non-Holiday,0,Rain,22.53,12.44,27.57,4,0,771.89,35,Delta Airlines,76,137,1309,76
AA100,LAX,SFO,2023-08-22,00:16:00,2023-08-17,Travel Agency,1107,51,Economy,795.14,Discount,Debit Card,2023-08,2023-08-01,4.68,0.36,8.92,2023-08,No Holiday,2023-08-22,Non-Holiday,0,Fog,17.1,15.63,15.56,87,0,1367.05,5,American Airlines,233,324,16,233
CA303,LAX,MIA,2023-09-02,03:52:00,2023-06-27,Travel Agency,3911,38,Economy,233.66,Discount,Debit Card,2023-09,2023-09-01,0.55,9.26,2.72,2023-09,No Holiday,2023-09-02,Non-Holiday,0,Storm,9.25,5.91,47.5,64,0,455.58,67,Air Canada,244,273,232,244
EA505,DFW,MIA,2023-10-24,08:16:00,2023-09-13,Travel Agency,2831,56,First Class,1203.04,Regular,Debit Card,2023-10,2023-10-01,0.89,0.31,3.26,2023-10,No Holiday,2023-10-24,Non-Holiday,0,Snow,20.66,6.43,41.21,85,0,96.85,41,Emirates,296,351,496,296
AA100,LAX,SEA,2023-03-10,14:40:00,2023-01-22,Travel Agency,591,37,Economy,1249.07,Regular,Debit Card,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-10,Non-Holiday,0,Rain,17.87,19.29,15.76,86,0,649.33,47,American Airlines,68,117,880,68
DA404,DEN,SEA,2023-01-19,19:49:00,2022-11-19,Travel Agency,1274,63,Business,504.33,Discount,Miles,2023-01,2023-01-01,2.87,4.53,2.9,2023-01,No Holiday,2023-01-19,Non-Holiday,0,Storm,33.2,16.84,22.16,25,0,442.41,61,Delta Airlines,18,53,1189,18
BA202,DEN,ATL,2023-01-31,19:32:00,2022-12-06,Travel Agency,2560,69,Business,630.89,Regular,Credit Card,2023-01,2023-01-01,2.87,4.53,2.9,2023-01,No Holiday,2023-01-31,Non-Holiday,0,Snow,3.25,10.5,45.22,197,0,188.59,56,British Airways,30,70,1172,30
CA303,ORD,MIA,2023-01-21,15:23:00,2022-10-15,Phone,182,42,Economy,1062.37,Regular,Debit Card,2023-01,2023-01-01,2.87,4.53,2.9,2023-01,No Holiday,2023-01-21,Non-Holiday,0,Fog,27.96,11.18,3.9,73,0,104.59,98,Air Canada,20,18,923,20
BA202,DEN,ATL,2023-06-07,16:29:00,2023-05-22,Travel Agency,734,46,Economy,1205.95,Premium,Miles,2023-06,2023-06-01,-0.8,4.07,6.29,2023-06,No Holiday,2023-06-07,Non-Holiday,0,Storm,27.53,14.9,8.23,40,0,782.86,16,British Airways,157,237,989,157
EA505,JFK,SFO,2023-03-04,23:00:00,2023-01-07,Phone,2153,38,Business,373.63,Discount,Credit Card,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-04,Non-Holiday,0,Snow,33.67,6.89,42.92,26,0,1182.34,56,Emirates,62,102,1380,62
CA303,ORD,ATL,2023-03-19,20:11:00,2022-12-24,Travel Agency,2296,27,First Class,410.03,Premium,Credit Card,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-19,Non-Holiday,0,Fog,-9.17,16.54,18.25,36,0,659.22,85,Air Canada,77,88,1211,77
DA404,ORD,SFO,2023-08-03,08:15:00,2023-07-27,Travel Agency,4661,39,Economy,1021.49,Premium,Miles,2023-08,2023-08-01,4.68,0.36,8.92,2023-08,No Holiday,2023-08-03,Non-Holiday,0,Rain,35.63,11.11,49.57,210,0,446.1,7,Delta Airlines,214,303,495,214
AA100,DEN,LAS,2023-09-14,08:36:00,2023-08-17,Online,162,66,Economy,534.02,Regular,Miles,2023-09,2023-09-01,0.55,9.26,2.72,2023-09,No Holiday,2023-09-14,Non-Holiday,0,Snow,-2.73,15.13,30.27,143,0,1236.18,28,American Airlines,256,324,516,256
CA303,DEN,LAS,2023-09-25,21:50:00,2023-07-26,Online,1748,61,Business,1334.39,Premium,Credit Card,2023-09,2023-09-01,0.55,9.26,2.72,2023-09,No Holiday,2023-09-25,Non-Holiday,0,Snow,24.77,8.13,39.12,202,0,384.43,61,Air Canada,267,302,1310,267
BA202,LAX,SFO,2023-08-03,09:38:00,2023-06-13,Travel Agency,4117,48,First Class,968.26,Premium,Credit Card,2023-08,2023-08-01,4.68,0.36,8.92,2023-08,No Holiday,2023-08-03,Non-Holiday,0,Fog,31.16,9.01,23.88,150,0,1348.77,51,British Airways,214,259,578,214
BA202,JFK,MIA,2023-10-17,22:26:00,2023-07-19,Phone,2944,30,Economy,486.88,Discount,Credit Card,2023-10,2023-10-01,0.89,0.31,3.26,2023-10,No Holiday,2023-10-17,Non-Holiday,0,Fog,37.43,14.29,17.56,113,0,680.18,90,British Airways,289,295,1346,289
CA303,DEN,SFO,2023-08-20,23:53:00,2023-07-22,Online,2020,26,Business,1245.99,Premium,Debit Card,2023-08,2023-08-01,4.68,0.36,8.92,2023-08,No Holiday,2023-08-20,Non-Holiday,0,Snow,1.58,12.62,34.0,74,0,936.46,29,Air Canada,231,298,1433,231
AA100,DEN,MIA,2023-10-01,12:24:00,2023-07-29,Travel Agency,3924,54,Business,1364.24,Premium,Credit Card,2023-10,2023-10-01,0.89,0.31,3.26,2023-10,Labor Day,2023-10-01,Public Holiday,1,Rain,-9.42,8.44,10.13,53,0,484.19,64,American Airlines,273,305,744,273
DA404,ORD,LAS,2023-03-13,16:41:00,2023-01-07,Travel Agency,847,23,Economy,1366.21,Regular,Debit Card,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-13,Non-Holiday,0,Rain,15.09,0.52,3.72,200,0,912.13,65,Delta Airlines,71,102,1001,71
AA100,DEN,SFO,2023-07-18,02:44:00,2023-05-01,Travel Agency,4792,21,Business,1033.35,Regular,Debit Card,2023-07,2023-07-01,4.06,4.61,6.33,2023-07,No Holiday,2023-07-18,Non-Holiday,0,Fog,38.13,17.83,30.46,94,0,122.41,78,American Airlines,198,216,164,198
DA404,ORD,SEA,2023-06-13,10:13:00,2023-06-09,Phone,4233,45,Business,1028.88,Premium,Miles,2023-06,2023-06-01,-0.8,4.07,6.29,2023-06,No Holiday,2023-06-13,Non-Holiday,0,Fog,6.83,8.45,15.45,6,0,842.21,4,Delta Airlines,163,255,613,163
AA100,DEN,SFO,2023-01-15,17:08:00,2022-11-11,Online,1353,63,Economy,263.88,Regular,Miles,2023-01,2023-01-01,2.87,4.53,2.9,2023-01,No Holiday,2023-01-15,Non-Holiday,0,Fog,11.78,14.81,5.33,63,0,360.51,65,American Airlines,14,45,1028,14
BA202,DEN,ATL,2023-10-17,02:08:00,2023-09-06,Phone,3655,49,First Class,108.85,Regular,Credit Card,2023-10,2023-10-01,0.89,0.31,3.26,2023-10,No Holiday,2023-10-17,Non-Holiday,0,Snow,28.82,15.41,42.43,55,0,887.92,41,British Airways,289,344,128,289
CA303,JFK,SFO,2023-10-02,07:37:00,2023-09-02,Phone,1688,43,First Class,1297.54,Discount,Debit Card,2023-10,2023-10-01,0.89,0.31,3.26,2023-10,No Holiday,2023-10-02,Non-Holiday,0,Clear,20.85,17.59,24.52,40,0,1053.6,30,Air Canada,274,340,457,274
BA202,JFK,LAS,2023-09-17,21:33:00,2023-09-04,Travel Agency,411,20,Business,1421.44,Premium,Miles,2023-09,2023-09-01,0.55,9.26,2.72,2023-09,No Holiday,2023-09-17,Non-Holiday,0,Fog,10.48,6.07,31.14,75,0,325.57,13,British Airways,259,342,1293,259
BA202,DFW,LAS,2023-05-18,03:16:00,2023-04-11,Phone,2631,56,Business,560.01,Discount,Debit Card,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-18,Non-Holiday,0,Snow,24.91,10.18,27.76,235,0,1380.36,37,British Airways,137,196,196,137
EA505,ORD,SFO,2023-02-10,01:22:00,2022-11-21,Travel Agency,1179,30,Economy,1205.64,Regular,Miles,2023-02,2023-02-01,-0.8,3.75,6.88,2023-02,No Holiday,2023-02-10,Non-Holiday,0,Rain,31.8,15.2,47.97,207,0,838.03,81,Emirates,40,55,82,40
EA505,ORD,ATL,2023-04-16,02:01:00,2023-03-29,Phone,1675,51,Economy,680.7,Premium,Miles,2023-04,2023-04-01,3.01,4.91,7.04,2023-04,No Holiday,2023-04-16,Non-Holiday,0,Storm,33.54,16.95,8.83,39,0,214.84,18,Emirates,105,183,121,105
CA303,LAX,SFO,2023-10-28,17:37:00,2023-10-24,Travel Agency,107,19,Economy,560.8,Regular,Miles,2023-10,2023-10-01,0.89,0.31,3.26,2023-10,No Holiday,2023-10-28,Non-Holiday,0,Fog,-2.2,10.66,37.54,173,0,868.98,4,Air Canada,300,392,1057,300
CA303,ORD,SEA,2023-11-17,22:39:00,2023-08-19,Travel Agency,3811,26,Business,423.63,Discount,Credit Card,2023-11,2023-11-01,0.77,7.73,8.5,2023-11,No Holiday,2023-11-17,Non-Holiday,0,Fog,2.75,12.7,32.08,216,1,1026.04,90,Air Canada,320,326,1359,320
DA404,DEN,MIA,2023-07-05,12:15:00,2023-04-11,Phone,1146,24,Economy,938.82,Premium,Miles,2023-07,2023-07-01,4.06,4.61,6.33,2023-07,No Holiday,2023-07-05,Non-Holiday,0,Storm,-0.06,8.71,44.17,165,0,98.01,85,Delta Airlines,185,196,735,185
CA303,LAX,SFO,2023-04-29,03:05:00,2023-02-11,Online,2267,63,Economy,1317.18,Discount,Debit Card,2023-04,2023-04-01,3.01,4.91,7.04,2023-04,No Holiday,2023-04-29,Non-Holiday,0,Fog,4.44,10.85,0.51,115,0,1181.63,77,Air Canada,118,137,185,118
EA505,DEN,SEA,2023-07-01,14:26:00,2023-04-23,Phone,3214,36,Business,1075.97,Premium,Debit Card,2023-07,2023-07-01,4.06,4.61,6.33,2023-07,Christmas,2023-07-01,Public Holiday,1,Snow,9.52,15.37,46.82,52,0,1258.14,69,Emirates,181,208,866,181
EA505,JFK,SEA,2023-02-11,04:27:00,2022-11-15,Online,2620,31,Economy,284.58,Discount,Miles,2023-02,2023-02-01,-0.8,3.75,6.88,2023-02,No Holiday,2023-02-11,Non-Holiday,0,Fog,27.56,2.27,13.7,19,0,283.16,88,Emirates,41,49,267,41
EA505,JFK,SEA,2023-03-13,00:10:00,2023-02-11,Travel Agency,4287,65,Business,397.95,Discount,Miles,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-13,Non-Holiday,0,Rain,16.61,18.59,46.84,221,0,1039.31,30,Emirates,71,137,10,71
BA202,DFW,SFO,2023-03-29,15:17:00,2023-02-19,Phone,1649,61,First Class,652.33,Discount,Credit Card,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-29,Non-Holiday,0,Clear,18.2,8.18,27.5,82,0,849.82,38,British Airways,87,145,917,87
AA100,DEN,SFO,2023-02-09,22:34:00,2022-12-07,Online,46,64,Business,1471.11,Discount,Debit Card,2023-02,2023-02-01,-0.8,3.75,6.88,2023-02,No Holiday,2023-02-09,Non-Holiday,0,Rain,0.14,13.18,5.78,158,0,1283.88,64,American Airlines,39,71,1354,39
DA404,DEN,LAS,2023-08-04,01:15:00,2023-04-29,Travel Agency,2861,26,Economy,1372.4,Premium,Debit Card,2023-08,2023-08-01,4.68,0.36,8.92,2023-08,No Holiday,2023-08-04,Non-Holiday,0,Storm,-2.56,15.74,13.9,63,0,977.0,97,Delta Airlines,215,214,75,215
BA202,DEN,MIA,2023-05-01,13:34:00,2023-02-22,Online,550,50,Economy,1366.57,Regular,Credit Card,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,Independence Day,2023-05-01,Cultural Event,1,Fog,34.1,13.32,21.83,22,0,523.16,68,British Airways,120,148,814,120
AA100,ORD,SEA,2023-03-10,03:53:00,2023-03-09,Phone,2917,57,First Class,1414.84,Premium,Credit Card,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-10,Non-Holiday,0,Fog,28.1,10.88,19.51,24,0,721.77,1,American Airlines,68,163,233,68
DA404,JFK,LAS,2023-03-13,11:13:00,2023-02-18,Online,820,41,First Class,922.87,Regular,Miles,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-13,Non-Holiday,0,Clear,22.75,13.66,9.55,200,0,283.44,23,Delta Airlines,71,144,673,71
CA303,JFK,SFO,2023-09-04,15:54:00,2023-08-18,Online,4552,47,Economy,283.38,Premium,Debit Card,2023-09,2023-09-01,0.55,9.26,2.72,2023-09,No Holiday,2023-09-04,Non-Holiday,0,Snow,-9.43,16.61,14.98,167,0,1239.34,17,Air Canada,246,325,954,246
BA202,LAX,SFO,2023-03-08,13:37:00,2022-12-17,Phone,68,39,First Class,739.23,Premium,Debit Card,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-08,Non-Holiday,0,Fog,29.75,5.85,18.09,57,0,1254.9,81,British Airways,66,81,817,66
AA100,LAX,LAS,2023-07-01,10:25:00,2023-04-11,Online,513,37,Economy,1039.01,Premium,Debit Card,2023-07,2023-07-01,4.06,4.61,6.33,2023-07,Christmas,2023-07-01,Public Holiday,1,Rain,-5.33,15.59,27.08,97,0,1350.03,81,American Airlines,181,196,625,181
DA404,DEN,ATL,2023-06-02,14:31:00,2023-05-06,Travel Agency,4203,38,First Class,716.39,Premium,Debit Card,2023-06,2023-06-01,-0.8,4.07,6.29,2023-06,No Holiday,2023-06-02,Non-Holiday,0,Fog,-2.26,2.96,3.12,151,0,624.48,27,Delta Airlines,152,221,871,152
AA100,DEN,SFO,2023-08-19,11:25:00,2023-06-01,Travel Agency,1615,23,First Class,832.04,Discount,Debit Card,2023-08,2023-08-01,4.68,0.36,8.92,2023-08,No Holiday,2023-08-19,Non-Holiday,0,Storm,5.21,11.47,12.31,197,0,1138.15,79,American Airlines,230,247,685,230
AA100,DEN,MIA,2023-10-14,01:59:00,2023-09-10,Phone,1536,44,First Class,779.01,Premium,Miles,2023-10,2023-10-01,0.89,0.31,3.26,2023-10,No Holiday,2023-10-14,Non-Holiday,0,Storm,14.64,5.26,48.64,194,0,846.07,34,American Airlines,286,348,119,286
EA505,JFK,ATL,2023-07-15,23:18:00,2023-07-04,Phone,2369,50,Economy,101.74,Discount,Credit Card,2023-07,2023-07-01,4.06,4.61,6.33,2023-07,No Holiday,2023-07-15,Non-Holiday,0,Snow,15.39,9.21,28.74,114,0,584.25,11,Emirates,195,280,1398,195
CA303,LAX,LAS,2023-07-18,18:22:00,2023-06-15,Travel Agency,3975,56,Economy,149.26,Discount,Debit Card,2023-07,2023-07-01,4.06,4.61,6.33,2023-07,No Holiday,2023-07-18,Non-Holiday,0,Storm,39.45,5.91,21.17,124,0,921.82,33,Air Canada,198,261,1102,198
AA100,ORD,SEA,2023-10-30,14:24:00,2023-09-14,Travel Agency,1837,38,Economy,905.74,Discount,Miles,2023-10,2023-10-01,0.89,0.31,3.26,2023-10,No Holiday,2023-10-30,Non-Holiday,0,Snow,35.56,6.8,20.41,119,0,469.95,46,American Airlines,302,352,864,302
AA100,LAX,LAS,2023-08-12,21:45:00,2023-06-06,Phone,3863,56,Economy,1315.71,Regular,Credit Card,2023-08,2023-08-01,4.68,0.36,8.92,2023-08,No Holiday,2023-08-12,Non-Holiday,0,Fog,6.56,9.74,20.83,161,0,1178.23,67,American Airlines,223,252,1305,223
CA303,LAX,ATL,2023-07-05,17:15:00,2023-04-29,Phone,3409,43,First Class,1420.17,Discount,Debit Card,2023-07,2023-07-01,4.06,4.61,6.33,2023-07,No Holiday,2023-07-05,Non-Holiday,0,Clear,15.48,8.88,12.6,23,0,1315.22,67,Air Canada,185,214,1035,185
BA202,LAX,SFO,2023-04-10,06:41:00,2023-01-12,Travel Agency,3327,52,First Class,605.31,Discount,Miles,2023-04,2023-04-01,3.01,4.91,7.04,2023-04,No Holiday,2023-04-10,Non-Holiday,0,Clear,9.42,6.05,43.27,58,0,670.29,88,British Airways,99,107,401,99
BA202,DFW,LAS,2023-02-24,03:03:00,2022-11-25,Phone,703,38,First Class,1102.19,Discount,Debit Card,2023-02,2023-02-01,-0.8,3.75,6.88,2023-02,No Holiday,2023-02-24,Non-Holiday,0,Clear,-7.11,2.83,12.9,69,0,1293.24,91,British Airways,54,59,183,54
EA505,DFW,SEA,2023-11-16,15:19:00,2023-10-09,Phone,1344,56,First Class,1181.06,Regular,Miles,2023-11,2023-11-01,0.77,7.73,8.5,2023-11,No Holiday,2023-11-16,Non-Holiday,0,Snow,39.36,7.36,26.32,142,0,1027.96,38,Emirates,319,377,919,319
EA505,DEN,ATL,2023-04-06,09:32:00,2022-12-30,Travel Agency,3922,22,First Class,738.61,Discount,Credit Card,2023-04,2023-04-01,3.01,4.91,7.04,2023-04,No Holiday,2023-04-06,Non-Holiday,0,Fog,21.39,9.53,44.2,69,0,876.4,97,Emirates,95,94,572,95
BA202,JFK,LAS,2023-06-02,04:28:00,2023-03-20,Online,3902,38,Business,929.79,Premium,Miles,2023-06,2023-06-01,-0.8,4.07,6.29,2023-06,No Holiday,2023-06-02,Non-Holiday,0,Rain,-6.57,13.73,45.6,119,0,1268.4,74,British Airways,152,174,268,152
BA202,DEN,ATL,2023-07-01,21:40:00,2023-04-06,Online,4278,28,Business,159.12,Premium,Credit Card,2023-07,2023-07-01,4.06,4.61,6.33,2023-07,Christmas,2023-07-01,Public Holiday,1,Clear,37.46,2.88,28.48,131,0,904.29,86,British Airways,181,191,1300,181
CA303,JFK,SFO,2023-10-02,07:37:00,2023-09-02,Phone,1688,43,First Class,1297.54,Discount,Debit Card,2023-10,2023-10-01,0.89,0.31,3.26,2023-10,No Holiday,2023-10-02,Non-Holiday,0,Clear,20.85,17.59,24.52,179,0,550.33,30,Air Canada,274,340,457,274
AA100,DEN,MIA,2023-06-15,11:37:00,2023-05-27,Online,4929,55,Business,635.19,Premium,Miles,2023-06,2023-06-01,-0.8,4.07,6.29,2023-06,No Holiday,2023-06-15,Non-Holiday,0,Rain,19.74,11.69,8.82,88,0,1377.59,19,American Airlines,165,242,697,165
CA303,DFW,SFO,2023-04-22,00:12:00,2023-03-17,Phone,3470,35,Economy,857.44,Premium,Credit Card,2023-04,2023-04-01,3.01,4.91,7.04,2023-04,No Holiday,2023-04-22,Non-Holiday,0,Storm,27.39,3.54,37.97,76,0,364.35,36,Air Canada,111,171,12,111
CA303,JFK,SFO,2023-05-26,17:09:00,2023-03-08,Phone,1470,61,Business,243.72,Premium,Miles,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-26,Non-Holiday,0,Storm,17.79,19.27,10.22,138,0,937.18,79,Air Canada,145,162,1029,145
CA303,LAX,MIA,2023-05-03,12:21:00,2023-04-18,Phone,1797,18,Business,871.6,Regular,Miles,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-03,Non-Holiday,0,Storm,31.93,18.79,5.6,10,0,1122.27,15,Air Canada,122,203,741,122
CA303,LAX,LAS,2023-10-27,12:58:00,2023-08-15,Phone,1252,59,First Class,411.53,Premium,Debit Card,2023-10,2023-10-01,0.89,0.31,3.26,2023-10,No Holiday,2023-10-27,Non-Holiday,0,Rain,8.27,19.93,7.09,143,0,869.44,73,Air Canada,299,322,778,299
CA303,JFK,SFO,2023-08-30,18:31:00,2023-08-20,Travel Agency,3035,39,Economy,1044.38,Premium,Miles,2023-08,2023-08-01,4.68,0.36,8.92,2023-08,No Holiday,2023-08-30,Non-Holiday,0,Rain,17.27,17.5,44.84,171,0,597.17,10,Air Canada,241,327,1111,241
EA505,LAX,MIA,2023-03-06,16:34:00,2022-12-21,Phone,1596,43,Business,831.15,Regular,Debit Card,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-06,Non-Holiday,0,Clear,-1.28,9.48,20.82,128,0,1220.09,75,Emirates,64,85,994,64
BA202,ORD,LAS,2023-09-26,17:30:00,2023-09-01,Travel Agency,1741,22,First Class,493.7,Premium,Debit Card,2023-09,2023-09-01,0.55,9.26,2.72,2023-09,No Holiday,2023-09-26,Non-Holiday,0,Rain,14.64,12.09,17.1,58,0,1331.06,25,British Airways,268,339,1050,268
EA505,LAX,MIA,2023-08-22,06:54:00,2023-07-12,Phone,1448,65,First Class,954.65,Regular,Miles,2023-08,2023-08-01,4.68,0.36,8.92,2023-08,No Holiday,2023-08-22,Non-Holiday,0,Fog,28.74,12.82,14.2,216,0,902.79,41,Emirates,233,288,414,233
CA303,DEN,ATL,2023-07-18,18:31:00,2023-06-20,Online,1642,46,Economy,1300.87,Discount,Debit Card,2023-07,2023-07-01,4.06,4.61,6.33,2023-07,No Holiday,2023-07-18,Non-Holiday,0,Rain,27.48,12.39,38.23,224,0,855.3,28,Air Canada,198,266,1111,198
EA505,DFW,SFO,2023-07-28,14:16:00,2023-05-04,Online,640,53,Business,948.47,Regular,Credit Card,2023-07,2023-07-01,4.06,4.61,6.33,2023-07,No Holiday,2023-07-28,Non-Holiday,0,Snow,20.17,18.0,40.03,171,0,82.98,85,Emirates,208,219,856,208
DA404,DEN,LAS,2023-03-02,00:56:00,2023-02-14,Online,247,47,First Class,273.52,Regular,Debit Card,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-02,Non-Holiday,0,Clear,4.68,11.35,17.46,115,0,988.68,16,Delta Airlines,60,140,56,60
EA505,LAX,LAS,2023-09-01,17:19:00,2023-06-06,Travel Agency,4724,38,Economy,1462.15,Regular,Credit Card,2023-09,2023-09-01,0.55,9.26,2.72,2023-09,New Year,2023-09-01,Public Holiday,1,Clear,23.92,15.69,36.23,102,0,1026.27,87,Emirates,243,252,1039,243
